Symbol,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
688117,0,0,0.713113814,0,5.684378802,6.916064779,0,0,0,0,0,0,4.247278087
688118,0,0.697396009,0,2.740321799,0,4.989888204,3.563187695,0,0,9.196959168,3.585143933,0.730011855,2.179255953
688119,0,0,0,0,0,0,0,1.4096222,1.463775774,4.9428707,13.97716388,18.54128203,20.46512487
688120,0,0,0,0,0,0,0.709706824,0.68864754,3.56595094,25.09826303,79.90023154,77.4067668,102.9325992
688121,0,0,0,0,0,0,0,2.854691308,20.68641399,22.79548403,27.12756605,26.3998081,15.84548189
688122,0,0,20.09608766,17.80965754,26.65796623,30.59007016,35.04690139,35.92544097,45.66661392,43.64103613,42.88826461,54.04010964,60.91288244
688123,0,0,0,0,0,0,1.441611291,1.432076863,5.708402455,10.0740113,8.581192881,2.153732957,2.172130865
688125,0,0,0,0,0,0,0,0,0,4.343179128,35.8563019,57.67800984,97.14408395
688127,0,3.597095502,2.15971972,3.59617407,0.721044137,0,10.12177832,10.14111634,2.126754888,2.165535982,5.846043498,5.723128784,5.744015847
688128,0,0,0,0,0,0,0.724528246,5.759563923,7.219203728,28.25266953,43.34402145,41.60846199,30.75545182
688129,0,0,0,0,0,2.072886554,2.09166951,1.419817311,19.40084947,15.0784738,20.59658022,5.69576865,5.732038945
688130,0,0,0,0,0,0,0,1.468384781,0,1.463674164,5.099131818,1.458365719,11.60837373
688131,0,0,0,0,0,9.405224843,2.204633583,4.344684161,9.47031694,5.897996952,3.587828539,3.582175463,4.386993164
688132,0,0,0,4.391566321,7.347002667,13.06831787,36.20714814,5.06214469,0,0,10.7767343,4.889189775,7.94825898
688133,0,0,0.716897019,5.056446188,7.978475605,22.61044258,3.55950129,10.07071558,18.07794146,15.11063025,12.09042164,12.81432321,22.1658776
688135,0,0,0,0,0,14.27431648,12.98781625,9.285329442,6.495526184,12.25662405,20.80663633,27.33406593,15.6834262
688136,0,0,0,0,0,0,0,0,9.259305946,0,6.416314722,2.148234246,1.441873905
688137,0,0,0,0,0,0,0,0,2.90886061,0,0,5.787610748,3.54556429
688138,1.424015625,0.697164893,6.423712479,0,0,10.89045626,2.900993573,3.58901169,4.326826757,2.135727496,3.569399235,1.456314628,4.354901756
688139,0,0,0,1.436061384,0,0,0,0.729616106,34.32642446,40.80576629,77.14276378,136.7768015,269.2302007
688141,0,0,0,0,0,0.716180395,3.602045224,14.46647785,0,5.051714004,52.46277511,71.99433284,70.91374137
688143,0,0,0,0,0,0,0,0,2.121772752,1.425775209,19.21327542,21.40231591,20.55310737
688147,0,0,0,0,0,0,0,0,2.153867444,7.851217906,30.83456923,35.88434376,38.9504334
688148,0,0,0,0,0,0,0,0,0,0,1.391278142,0.690250566,4.972481588
688150,0,0,0,0,2.810468161,1.391112045,1.407679891,5.695736682,9.73136664,60.8984955,102.4380402,67.91502734,37.10752489
688151,0,0,0,0,0,0,0,0.735420112,1.433547625,2.883422476,10.99429646,21.99207877,29.25292791
688152,0,0,0,0,0,0,0,0,0.726149853,5.115074626,26.16199725,26.97826488,11.01119133
688153,0,0,0.723502971,0,0,3.616829217,22.32284103,9.327167108,3.591414357,1.448578525,11.54470964,7.225516092,18.10920129
688155,0,0,0,0,0,0,8.59111471,6.424858694,12.17771867,34.57501573,10.04809732,7.157188355,0
688156,0,0,0,12.33871723,1.457546725,0.702871786,0,12.2249492,12.30331503,27.29191428,27.62547033,21.08558622,15.93667459
688157,0,0,0,0,0,0.701031876,0,5.624261932,21.39129095,17.81783535,20.76891336,34.31918543,24.09337246
688158,0,0,0,0,0.734333471,0,4.363375669,4.370374336,12.45026378,31.34113226,21.12780852,17.44687936,13.05768574
688159,0,0,0,0,1.476165721,0.729973664,4.386849676,7.293206327,15.16157803,18.08840099,42.14856645,40.76870858,38.50368318
688160,0,0.721791072,2.81659153,1.373921502,2.823952876,4.26127972,0,0,0,0,0.72729624,1.440095297,2.180005575
688161,0,0,0,0,4.316749738,20.75339812,11.36409448,29.08571926,17.07427979,6.434314014,27.78995976,29.4380048,27.38821732
688162,0,0,0,0,0,0,0,0.705213506,9.42345693,16.43631691,44.48823639,51.72881006,133.2716097
688163,0,0,0,1.462339552,0.706278676,0,1.420601905,2.86007381,0,6.44228961,4.303569926,2.185936492,4.283816388
688165,0,0,0,0.693727182,4.233992094,2.908253085,14.447489,17.41761147,26.72979402,25.34984727,30.07221407,23.70388344,20.42372171
688166,0,2.932724455,4.967542811,10.65700461,19.1411728,27.50622212,5.740343825,27.86820433,26.69549547,12.30995132,3.600600266,3.633447206,1.465856881
688167,0,0,0.729277358,2.886141007,4.342831383,27.41076802,37.64274468,33.75928521,16.49448811,21.83989542,12.40680442,16.82462574,20.51493851
688168,0,0,0,0,0,0,0,10.74822985,10.71429999,0,6.495056824,14.96541059,21.18826425
688169,0,0,0,0,0,7.127186656,18.74140722,3.585745594,36.83756988,47.2593104,112.8061062,202.2092517,117.3197991
688170,1.40850189,2.031643201,14.14598808,21.96475137,16.96577619,4.28827175,4.256145832,9.94713926,9.161574028,9.738292911,27.48711462,35.1740846,50.12751455
688171,0,0,0,0,0,0,0,0,0,2.940389439,12.40864231,5.816191361,2.889928562
688172,0,0,0,0,0,0,0,0,0,0,0,0,1.463040055
688173,0,0,0,0,0,0,0,0,0,0,4.332739671,21.77346153,13.80895766
688175,0,0,0,0,0,0,0.730225818,7.977336602,0,25.43806389,60.41277001,32.16778427,28.07975548
688176,0,0,0,0,0,0,0,0.709610792,0,1.424880847,4.162127763,6.341206904,2.181592728
688177,0,0,0,0,0,0.718437666,0,0,15.82874717,7.105762171,9.978175037,13.74479969,10.91107658
688178,0,0,0,0,0,0,6.498688211,26.78872015,23.12542787,28.80750047,49.54690766,34.29746476,7.079762789
688179,0,0,0,0,0.708247427,4.91269426,3.467474114,4.937950684,3.512673432,13.30934627,6.395229371,4.173320779,3.59581987
688180,0,0,0.739079019,0.707475566,0,0,2.120727177,0.699411384,6.952194716,16.27244642,7.721669819,10.74517164,12.18105289
688181,3.59796247,8.551647807,17.68848486,27.23138502,36.0271658,49.14392197,61.68224217,61.48647261,39.32698154,45.98641855,61.29398772,55.48250667,36.1379906
688182,0,0,0,0,0,0,0.729650769,0.723100715,0,10.74086453,20.1729391,11.48793236,12.35779308
688183,0,0,0,0.725690646,0,11.60368723,19.56564551,45.4856023,81.95696875,66.73130221,55.73791335,44.78089865,53.54887494
688184,0,0,0,0,0,0,0,7.135400072,8.550415739,6.429014605,24.39040256,60.80830458,27.23481551
688185,0,0,0,0,0.695755885,1.443175468,2.855931416,3.584673818,4.354302235,2.881386221,6.503164375,5.822261783,13.70342329
688186,0,0,0,0,0,0,0.729522172,0,2.174624917,13.02494988,5.086823885,3.585912117,13.07286721
688187,0,0,0,0.738103637,1.452152722,12.26350944,322.4509786,335.2993834,336.1869426,343.3142748,286.7784441,219.8439197,84.68313272
688188,0,0,0,0,0,0,2.198671105,2.917032099,19.68462867,9.344518311,28.7275395,10.69981402,15.81888044
688189,0,0,0,0,0,0,0,0,0,0,0,8.58882892,0.723833971
688190,0,0,0,0,0,0,0,2.877798688,8.618507611,27.92971827,16.52687545,15.18870003,19.44320472
688191,0,0,0,0,0,0,0,0.701377784,6.523689074,25.18276448,20.26422039,15.85735719,40.86061781
688192,0,0,0,0,0,0,1.466156063,0,0,12.78624901,4.298202954,0,0
688193,0,0,0,0,0,0,0.70491206,0,0,0,7.10622974,4.288656589,4.331609188
688195,0,0,0,0,0,0,0,0.717588389,0,20.89940119,14.32381231,3.595108691,7.22107452
688196,0,0,0,5.760608523,9.243201008,2.880923953,2.85342254,4.322009743,7.869018082,7.002633493,18.02827082,15.1187139,18.91198466
688197,0,0,0,0,0,0.732319825,2.910319058,7.210735415,1.468970754,7.232714227,15.69134929,12.12963942,2.943036931
688198,0,0,0,0,0,0,0,0,0,7.196454734,1.479142977,0,2.871720272
688199,0,0,0,0.715557407,4.270432629,10.77470277,11.54730245,13.09618873,6.500328861,8.680925228,8.74509302,7.159694181,9.962985105
688200,0,0,0,0,0,0,0.736756629,6.466914176,18.67695989,16.64329285,20.14022296,30.01430281,32.02157728
688201,0,0,0,0,0,0,5.107215652,2.904094708,12.44067661,10.1640699,15.90425362,16.6148147,23.48882336
688202,0,0,0.731240899,0.717167663,0.711984776,0,3.548159338,3.522411773,1.417328144,15.78162283,3.643964232,3.596453743,2.872710931
688203,0,0,0,1.432575985,1.464735965,3.585300226,6.514662194,1.427331461,5.062677542,0,4.309223327,2.165189084,5.854820393
688205,0,0,0,0,0,0,0.73658454,2.200716319,0.72646773,2.163968634,16.79232607,15.22605298,15.14707065
688206,0,0,0,0,0,0,0,0,0,0,0,2.913823829,8.716382085
688207,0,0,0,0,0,0,0,0,0,0,0.725381028,7.272234112,3.59969306
688208,0,0,0,10.89344916,16.90078314,1.449297981,7.959861598,47.02179522,75.31668865,63.42390135,120.4943086,97.1880399,44.10657457
688209,0,0,0,0,0,0,0,0,0,0,25.80486212,48.98627893,52.96506186
688210,0,0,0,0,0,0,0,0.703010318,0.706906459,2.125466866,6.36414903,10.04446487,2.839940937
688211,0,0,0,0,0,0,0,0,0,0.694446542,0,2.126493201,13.55191396
688212,0,0,0,0,0,0,0.74390925,1.464935201,2.187013584,7.319763409,12.23569521,22.53347873,3.687893723
688213,0,0,0,0,0,0,0,0,12.38769884,5.84446109,31.21655073,81.9571721,54.81441618
688215,0,0,0,0,0,0.715158648,0,51.21159508,38.60845131,45.04618034,30.22578049,14.21837206,4.973289628
688216,0,0,2.161632282,13.50896573,8.606439641,3.588945834,10.040941,0,2.19081821,9.259068065,4.275960013,7.076295889,3.56917941
688217,0,0,0,0,0,0,0,0.724378425,0,1.449972347,0.716307582,0,0.711536752
688218,0,0,0,0,0,0,0,0,0,0.713758322,0,15.70794504,14.32815205
688219,0,0,0,0,0,2.125518294,7.813549548,29.78640228,47.40950926,43.0494274,20.27159177,26.71104798,18.1289319
688220,0,0,0,0,0,0,0,0,0,8.761454017,15.35607554,32.56638782,12.09165957
688221,0,0,0,0,0,0,0,0,0,2.129163228,0.721049773,2.163149319,3.637706073
688222,0,0,0,0,0.729608374,0,2.178244254,2.18194658,6.486431737,13.77665047,55.88797799,25.11759622,9.36618293
688223,0,0,0,0,0,0,0,0,0,0,42.40150736,118.2057843,216.3474939
688226,0,0,0,0,0,0,56.33784706,25.81073514,27.8864618,33.86207225,24.24165573,15.339432,10.22879412
688227,0,0,0,0,0,0.730785718,2.947268902,1.479538334,5.90206819,2.209289493,8.077786747,8.795466285,0.729244993
688228,0,0,0,0,0,0,0,0,0,0.730179575,1.472521634,0,0
688229,0,0,0,0,0,0.726954268,0,0,0,38.42229124,0,6.560957581,14.3441941
688230,0,0,0,0,0,0,0,0,0.708246865,2.143819771,15.10759447,6.522362607,16.05725905
688231,0,0,0,0,0,0,0,0,0.745594709,10.04754778,9.899645088,9.337533893,6.463729175
688232,0,0,0,0,0,0,0,0.731249203,2.149793941,0,3.577918694,15.84337435,5.761654141
688233,0,0,0,0,0,0,0,0.705411254,6.503979439,3.570371499,5.023725113,16.52524196,10.75844352
688234,0,0,0,0,0,0,0,0,2.826445326,14.74100823,78.10013529,69.5739716,10.63462884
688235,0,7.718413981,0,3.446295304,7.021921649,4.870633917,7.033543514,10.53267485,7.762639491,7.183257493,17.13986485,9.31524314,0
688236,0.705676867,5.048216669,6.414308485,2.868768241,7.951732501,18.75814525,2.871575294,13.6581712,27.3360376,38.44740408,215.8942305,135.9971341,134.9858844
688237,0,0,0,0,0,0,0,1.437300643,7.174291673,7.905955327,42.88190203,7.894440265,11.42624835
688238,0,0,0.723348475,0,0,1.439089807,0,4.311697563,7.796878702,6.36001678,21.90787497,10.58844087,3.549970847
688239,7.026678186,0,12.78020443,21.18037675,14.24746875,10.59013124,7.875999573,7.333733911,7.355667109,14.52299765,9.552073144,9.590400098,7.144054877
688244,0,0,0,0,0,0,1.418036165,0,0,2.179778947,0,17.72439729,31.94922763
688246,0,0,0,5.043212361,2.147472539,1.458708966,0,0,0,0,0,0,0
688247,0,0,0,0,0.732115691,0,0.72704476,0.72704476,0.736280116,2.186593079,1.458229746,2.153225807,1.455253132
688248,0,0,0,0,0,0,0,3.664627512,2.897057117,10.90559999,49.52705073,65.65952966,70.61415285
688251,0,0,0,0,0,0,0,0,0,0,20.02807725,25.93984411,15.22584949
688252,0,0,0,0,0,0,0,2.161114018,2.142707257,0,3.618905146,21.80953342,2.185119643
688253,0,0,0,0,0,0,0,0,0,0,0,3.592582071,0.727524366
688255,0,0,0,0,0,0,0,0.727524366,0,0,0.736006548,1.422212477,0
688256,0,0,0,0,0,0,23.07075781,3.672805668,18.85336788,52.05265417,46.91248354,22.11439432,1.409876033
688257,0.722874446,2.120160753,5.513838653,3.460596229,4.265984103,12.04052345,8.987026135,28.90300506,21.78691185,11.73954745,8.809028075,2.901049532,11.34925976
688258,0,0,0,0,0.708386533,0.704800697,0.704869369,6.395771629,8.507608202,7.832619286,2.808763302,2.842043351,3.526943885
688259,0,0,0,0,0,0,0,0,0,1.425738974,2.806065647,2.118929354,4.260307738
688260,0,0,0,0,0,0,0,0.710489518,2.126181547,3.596254223,19.297312,31.85388152,18.15611644
688261,0,0,0,0,0,0,0.734261861,1.461288718,2.20963527,15.40916483,15.26684178,11.69733451,0.734900193
688262,0,0,0,0,0,0,0.732792365,2.963071363,1.445262575,11.45501168,1.402831354,4.932749126,12.07323542
688265,0,0,0,0,0.652905966,0,4.280817625,0,0,0,5.02249919,13.6322639,2.195525756
688266,0,0.731873159,0,0.708529346,1.457580003,2.17696763,1.443960537,0,0,9.376550449,11.51988325,8.531941656,0.731100167
688267,0,0,0,2.868424391,5.834900613,13.63717514,21.01383984,52.98295004,50.60051711,67.0263695,51.81464561,27.6942397,29.40448613
688268,0,0,0,0,1.430985784,0,34.59790009,1.457356016,5.110783598,23.00809989,3.608341569,6.522340507,21.63356023
688269,0,0,0,2.898614575,5.007194979,5.693669016,22.49925658,15.18119619,31.07749165,76.38251584,38.14783959,19.51206081,25.61781095
688270,0,0,0,0,0,0,0,0,3.543307204,1.43168449,0.719850548,1.446484762,0
688271,0,0,0,5.793368059,4.327427123,12.31581012,36.10456918,101.206246,140.4980461,199.6787185,323.5805656,309.2328952,174.0257972
688272,0,0,0,0,0,0,0,0,0,0,5.046555999,4.312433604,2.916090719
688273,0,0,0,0,0,0,0,1.445219961,0,0,7.251460987,19.58748455,17.29905354
688275,0,0,0,0,0,0,0,0,0,2.138998984,2.813618463,9.925306834,40.16294356
688276,0.724807879,5.025945017,6.456064378,4.309721936,2.829813773,12.02082319,1.449139972,2.176745976,2.884937486,1.449540306,6.521964459,1.440970382,1.444764442
688277,0,5.019091862,0,1.445446109,7.821338799,8.534419282,5.045282266,7.140732011,18.72834398,24.90290549,54.0555561,48.77934121,31.65407226
688278,5.077985854,0.728956655,0,0,0,0,0,0,0,0.729163843,0,0,0
688279,0,0,0,0,0,0,0.716924993,0.716924993,3.61806394,8.706581163,2.171832849,5.827910098,9.497518187
688280,0,0,0,1.419315032,0,1.460387081,7.266702051,12.3526707,29.53085118,32.09107296,49.11488493,42.1783389,46.82160425
688281,0,0,0,0,0,0,0,0,0.728055774,0,0,0,1.443979714
688282,0,0,0,0,0,0,0,0,0,0,5.110327912,5.655517773,3.593113472
688283,0,0,0,0,0,0,0,0.685400531,12.71327548,6.223795817,9.155753391,12.02524744,6.408058865
688285,0,0,0,0,0,0,2.799077454,2.77918699,19.07563436,23.69485616,20.36351722,23.10660871,28.57567285
688286,0,0,0.726052616,2.874911465,0.720111321,0,2.153823512,6.459334405,8.672036839,28.93818098,53.14995227,63.9132022,109.657158
688287,0,0,0,0,0,0.688054346,4.225883395,7.930438549,3.59917107,14.42813055,31.0610243,9.372915678,32.60351864
688288,0,0,0,0,0,0,0,0,23.17966808,13.90193537,22.23298882,28.11569805,6.393067673
688289,0,0,0,0,0,0,0,0,2.153687656,13.60497282,42.28669096,45.97422282,43.98288621
688290,0,0,0,0,0,0,0,0,2.855458203,0,37.34832836,29.85458364,11.67951781
688291,0,0,0,0,0,0,0.730405635,2.183670282,4.399815649,0.732246514,0.727272117,6.567615523,10.79169992
688292,0,0,0,0,0,14.92415267,1.445584976,12.08899271,0,8.660613229,5.072071494,2.879006382,4.357319963
688293,0,0,0,0,0,0,0,0,0.715591417,0,15.85767511,3.583878223,8.622596622
688295,0,0,0,0,0,0,0,0,0.700542417,4.316819854,9.311485139,23.40058219,51.67720869
688296,0,0,0,0,2.855207291,0,2.859244481,0.715384538,0,2.889698328,12.27202177,5.737362336,14.38183547
688297,0,0,0,0,0,0,0,4.261170365,0,0.715612874,7.153612463,11.34914079,26.90224289
688298,0,0,0,0,0,0.706397064,0,3.605463449,7.94877223,6.492877709,10.17999254,12.91454408,10.01528899
688299,0,0,0,0,0,46.19643214,27.85558305,37.88483501,20.75668528,21.52390592,41.03282093,34.38002873,34.87424501
688300,0,0,1.443348848,4.327361196,4.297656632,2.889503521,12.10305687,5.057643371,7.94832611,7.35130676,16.72373195,16.71578707,12.30231975
688301,0,0,0,0,0,5.816498826,15.23444016,18.2417901,22.59548178,22.36081829,25.79673811,16.54224486,22.32436765
688302,0,0,0,0,0,0,0.730982431,0,3.536407686,7.893663433,3.601733356,2.159550857,5.029185959
688303,0,0,0,0,0,0,8.557544233,7.875706174,13.6356442,28.69550402,35.90372124,42.49983495,50.46681903
688305,0,9.373279722,2.157624223,3.576495061,3.564924328,0,35.0015927,17.93417679,43.06721396,50.39903749,50.28411662,55.9470749,22.46745464
688306,0,0,0,0,0,0,0,2.132954036,0.704414375,3.582642655,21.76773835,1.42459839,2.149943513
688307,0,0,0,0,0,0,1.358739545,0,3.527473326,0.70174823,11.29643876,40.18446117,25.64639909
688308,0,0,0,0,0,0,0,16.66133576,15.15684335,8.622448598,4.347077516,2.904300099,7.919263685
688309,0,0,0,1.427797722,1.450412928,2.846018222,4.991746814,3.55641592,16.52713881,5.010868208,7.102514033,9.950339759,3.536482796
688310,0,0,4.274190833,20.59401045,35.53043039,70.70140871,51.46904482,43.03406301,8.608703939,26.31579899,12.83547314,41.17482989,55.94143218
688311,0,0,0,0,0,0,0,2.801544135,0,1.42640823,0,0,0
688312,0,0,0,0,0,0,26.42996248,8.592169453,9.315165159,4.299320456,15.77715443,18.09494121,2.185987215
688313,0,0,0,0,1.454172034,2.162748153,6.467915196,8.482212972,8.012960016,10.16928566,2.931719332,8.011111188,14.56102473
688314,0,0,0,0,0,0,0,0,0,0,10.06751691,1.453086357,2.920834258
688315,0,0,0,0,3.6687837,0.731891026,3.670427747,5.111937296,3.663236741,3.678447844,6.510126671,7.857279337,18.7015732
688316,0,0,0,0,0,0,0,1.416299981,1.406061847,0,6.449138331,7.267875047,8.599618194
688317,0,1.427006108,0,5.765433437,0,3.630078015,2.8487161,3.533054244,2.131335329,2.837969682,12.25698982,2.87257104,1.433206601
688318,0,0,0,0,0,0,0,0,0,0,0,2.129331153,1.433055863
688319,0,12.12291831,30.11176134,9.078126364,31.98794773,25.76668901,27.2234142,22.2495505,0,7.808730893,5.770396,13.78956673,0.706102542
688320,0,0,2.163791518,2.176470138,2.219559418,1.440096959,0.747572683,6.645291926,18.14509221,30.36183787,41.07494492,24.21015992,9.216590932
688321,0,0,0,0,2.116446421,0,4.190059702,4.256352656,8.614225141,7.906658812,16.89509021,16.03153852,13.0097306
688322,0,0,0,0,0,0,0.743257197,6.57165294,6.511329273,21.83629758,40.74060992,50.50327746,96.10860643
688323,0,0,0,0,0,0.74241737,0.733220847,0.746561434,3.666754392,2.152947484,5.878180655,2.941042925,5.818258156
688325,0,0,0,0,0,0,0,0,0,0,0,8.013658319,0
688326,0,0,0,0,0,0,0,3.662746455,19.01514338,54.62641688,98.4882891,112.3793121,128.4271488
688327,0,0,0,0,0,0,0,0,0,0,11.47234274,8.566172286,6.416783132
688328,0,0,0,1.440089062,11.57475212,10.80999299,16.52269437,4.252394226,25.66821258,47.94247736,50.31192706,24.08071149,24.54545373
688329,0,11.3784095,181.0528112,42.90831673,33.05122452,49.80030178,8.039167372,15.80330763,14.42062842,10.65134771,53.85390552,30.19601121,20.04365913
688330,0,0,0,0,0,0.708986476,13.09127386,5.791064838,3.615930934,14.46892388,29.40145449,30.08428258,12.19443095
688331,0,0,0,0,0.713312143,0,0,0,0.742699519,6.590650901,9.381906037,8.666555381,0.724859674
688332,0,0,0,0,0,0,0,0,0.724859674,5.848059737,46.03635273,34.07175876,29.98711804
688333,0,0,0,0,0,0.686495739,28.60567792,33.48431697,52.32436936,46.83463435,27.894425,18.78146989,32.40464421
688335,0,0,0.72793418,0,0,2.168030408,3.555597826,0.704288441,2.880382512,11.4622687,7.148579002,2.827928659,4.335159955
688336,0,0,0,2.8615606,11.42515585,13.37322619,2.083348383,8.543530155,8.012370019,5.871009581,19.62376919,21.95539805,0
688337,0,0,0,0,2.916701422,10.93182184,1.463832634,3.608447161,0,8.785309558,21.81753228,24.14031217,23.19024415
688338,0,0,0,0,0,0,8.000026134,0.741752998,0,7.23254274,2.145313189,6.575462089,2.895226012
688339,0,0,0,0,0,10.1939309,6.584424986,11.73909837,24.52979863,42.90716289,106.5718929,235.1559855,408.3043502
688343,0,0,0,0,0,0,0,0,2.212585664,4.412371137,30.85473826,64.61944484,57.19361654
688345,0,0,0,0,0,0,1.405267558,2.181534134,2.174866696,14.3817158,32.84777217,64.45127178,126.918079
688348,0,0,0,0,0,0,0.713068476,0,0,4.238365705,5.713188459,9.848954882,3.591417146
688349,0,0,0,0,0,0,0,0.712796998,1.478224483,10.00949733,34.354058,126.4849884,112.663411
688350,2.158119059,2.917947255,1.424506652,1.452094783,5.055156112,4.320639737,0,8.628426853,18.09333437,23.10183566,17.27068299,18.09982809,33.12137269
688351,0,0,0,1.436303994,2.138051367,2.92950083,5.619207931,9.333317127,7.90880286,10.78521905,28.76457427,30.3464285,19.25601932
688353,0,0,0,0,0,0,0,0,1.447651336,4.93111012,10.0411687,12.14235054,12.15502585
688355,0,0,0,0,0,0,0,2.155554523,6.446386536,8.549394207,11.53500701,17.88084961,30.88079756
688356,0,0,0,0.709166098,2.162202002,2.170672336,4.994490583,6.366391542,5.524605296,0.684283574,2.858980583,1.40565383,2.12455247
688357,0,0,0,0,0,17.27997593,3.607515102,5.066441313,17.17683715,5.026029219,9.774568641,18.46872056,5.686766491
688358,0,0,0,0,1.41818436,7.068313906,8.563185712,64.58814297,53.60758736,35.2546031,41.46181572,12.16996603,15.81365233
688359,0,0,0.706289609,0,0,0,2.84193623,4.307731418,5.743460219,37.83649099,29.36190614,12.05798371,21.94989481
688360,0,0,0,0,0,0,0,0,0,0,4.931597489,52.58122876,60.76599865
688362,0,0,0,0,0,0,1.455332989,0,10.82489708,24.57068697,115.0927909,80.59043391,47.60566251
688363,0,0,0,0,0,0,2.832185643,4.328864554,15.08058453,86.94414858,129.95738,115.7712088,82.06950506
688365,0,0,0,0,0,0,0,0,0,0,0,0.716295329,0
688366,3.532413005,2.837244803,1.453178417,2.863182379,0,9.366443887,13.08765713,8.003419369,2.176990692,5.058653268,8.742714566,2.916646541,0.711140107
688367,0,2.840660305,15.26745126,17.47430316,25.48566134,3.65282275,14.56221895,13.12296486,11.69232317,21.65878355,33.34719224,2.898412755,7.264826234
688368,0,0,0,0,2.925962062,8.668371279,19.48395312,52.57380354,27.3301172,32.43174702,34.60017625,32.74085035,18.00883432
688369,0,0,0,0,1.470312519,1.421597634,2.774246338,1.418499627,0,5.036750111,5.697126503,6.477106703,4.954884848
688370,0,0,0,0,0,0,0,0,0.701704088,0,0,7.064123034,6.367609324
688371,0,0,0,0,0,0,0.730590423,1.394827712,0,19.98196557,37.19460686,27.56360017,9.34181515
688372,0,0,0,0,0,0,0,0,0,0,7.222577088,17.32765607,12.79031647
688373,0,0,0,0,0,0.720665295,0,0,0.720665295,0,0,0.71191703,0
688375,0,0,0,0,0,0,0,0,2.859985471,0,4.282107835,9.907065369,14.3432987
688376,0,0,0,0,0,0,0,0,0,5.744355728,28.60011376,26.94825308,20.27471447
688377,0,5.654540592,7.203699989,4.230348218,17.11110152,9.231119478,4.874296668,5.665723697,31.46919447,22.27848278,11.62783713,5.090007423,10.73973892
688378,1.450412947,2.160336547,36.92120554,43.2214933,18.67325169,29.22227315,31.10527675,27.39836175,25.69897377,100.8979812,108.6990448,81.14322387,94.17169146
688379,0.67858621,4.963975467,10.67736876,15.54024043,6.227465874,7.774895055,9.879826569,8.3800314,10.41789228,11.31318432,18.13677437,13.64469953,8.040154216
688380,0,0,0,0,0,0,0,0,0.719233567,0.720206353,4.876632384,11.87420536,5.015587996
688381,0,0,0,0,0,0.731484651,0,2.121652001,1.422928112,0,5.02027547,8.539767847,3.554645596
688382,0,0,0,0,0,3.562134816,0,2.144878142,0.704892982,2.140149373,5.062199693,4.325908139,0
688383,0,0,0,0,0,0,0,4.992679661,0.715715551,32.08544484,68.80971236,50.12030565,29.59881129
688385,5.756600727,8.707923217,11.60225162,30.23069429,14.48144092,35.32303616,38.26365618,17.20191078,8.04298243,20.4159014,31.6393676,26.00284965,0.722303501
688386,0,0,0,2.147031545,5.661012039,5.048998069,7.165017744,21.55500243,25.19445949,37.33723315,14.45482638,25.31577113,12.16731554
688387,0,0,0,0,0,0,0,0.737502606,3.660682322,17.51400363,10.1743715,90.40385593,62.218939
688388,0,4.98240299,5.035489642,3.58707953,4.981772095,12.7820773,23.43010418,9.215446219,36.50745933,20.71656411,61.558277,81.87889071,83.70482336
688389,0,0,0,0,0,0,2.140306282,0.719962135,11.54312369,0,15.88214279,16.52214431,7.19412922
688390,0,0,0,0,0,0,0,0.738882274,1.401019141,2.142650409,5.076841026,12.25169569,41.38928557
688391,11.72091716,16.03655169,39.32098584,5.073272579,8.599370542,8.731747263,6.48825991,6.497508068,10.12579952,13.0877288,4.353280309,4.408313526,1.453435085
688392,0,0,0,0,0,0,0,0,0,10.79889566,28.68028324,20.89556198,12.1388661
688393,0.697469989,0,0,1.423360667,2.166702029,10.90897659,2.849926604,5.780474594,8.591359916,5.842361143,2.948009413,7.986848634,0
688395,0,0,13.11316447,11.56496543,6.229948851,2.074415912,0.6844608,9.845073395,0,7.810344851,2.85522004,0,5.731672365
688398,2.854746914,16.23190523,2.82325024,0.706516769,11.96186036,9.756245507,6.448127538,7.188462941,2.191473207,1.415126393,4.982760802,7.80131328,10.64381071
688399,0,0,0,0,0,0,1.42674524,2.89375136,7.153015104,10.01084559,10.01450084,23.82043346,17.73272413
688400,0,0,0,0,0,0,0,4.046123257,6.93172761,10.83187472,57.58062177,113.4527624,105.7285336
688401,0,0,0,0,9.131642084,3.537487764,5.013678647,6.424023163,5.614588234,4.920433987,5.612378239,7.152620461,2.831354233
688403,0,0,0,0,0,0,0,0,0,0.708513748,2.200683233,16.54813962,15.86018103
688408,0,0,0,0,0,2.849731145,15.14502134,22.33630176,13.77362422,37.47547448,61.89587022,71.65414381,49.8611466
688409,0,0,0,0,0,0,0,0,0.713379077,2.176569618,32.65699609,61.34394238,58.81494773
688410,0,0,0,0,0.711328318,4.237543003,5.828409581,15.31180824,2.930080268,9.580802188,5.119366015,6.53817637,11.70620207
688416,0,0,0,0,0,0,0,0,0.725832436,0.725832436,5.83576959,12.46560056,16.8645729
688418,0,0,0.738415655,0,1.473480567,0,18.96793999,13.15356962,2.923833751,108.4340976,153.0357443,56.15308962,17.945255
688419,0,0,0,0,0,0.722151522,0.735310531,0,7.241472316,13.63218099,7.294549377,14.5779216,10.24545645
688420,0,0,0,0,0,0,0,0.734463075,0,0,82.00326214,50.35828936,81.23072985
688425,0,0,0,0,0,0,7.080790837,16.41083949,60.90064451,313.6089245,422.6617005,480.5419578,598.236848
